Id,Response Date,clean_paraphrases,emotion,is_frustrated
84990253,2021-11-13 03:36:27,good application for work.,gratitude,no
84990253,2021-11-13 03:36:27,good application for work.,gratitude,no
84990699,2021-11-13 03:54:32,excellent in use.,admiration,no
87626232,2021-12-25 05:28:14,application is necessary to initiate a call on leadsquared and also receive calls on the leadsquared.,neutral,no
87626232,2021-12-25 05:28:14,application is necessary to initiate a call on leadsquared and also receive calls on the leadsquared.,neutral,no
87626232,2021-12-25 05:28:14,application is necessary to initiate a call on leadsquared and also receive calls on the leadsquared.,neutral,no
87626232,2021-12-25 05:28:14,application is necessary to initiate a call on leadsquared and also receive calls on the leadsquared.,neutral,no
87626232,2021-12-25 05:28:14,application is necessary to initiate a call on leadsquared and also receive calls on the leadsquared.,neutral,no
87626232,2021-12-25 05:28:14,like metro leads.,neutral,no
87753393,2021-12-28 03:41:17,many will use this service if leadsquared can offer an affordable cost.,neutral,no
87753393,2021-12-28 03:41:17,many will use this service if leadsquared can offer an affordable cost.,neutral,no
87753393,2021-12-28 03:41:17,many will use this service if leadsquared can offer an affordable cost.,neutral,no
87753393,2021-12-28 03:41:17,many will use this service if leadsquared can offer an affordable cost.,neutral,no
87753393,2021-12-28 03:41:17,i am looking for a crm service for my firm.,desire,no
88340574,2022-01-07 04:16:54,the calls getting placed correctly.,neutral,no
88716779,2022-01-13 04:11:39,call time should be added as well.,neutral,no
80769673,2021-09-09 04:00:13,the task management is poor.,disapproval,yes
89438212,2022-01-25 03:15:31,i need to learn more.,caring,no
89438212,2022-01-25 03:15:31,i like its beginning in leadsquared.,love,no
89711661,2022-01-29 02:09:40,application takes a lot of time.,neutral,no
86959784,2021-12-14 02:25:23,i am happy with my work.,joy,no
90749756,2022-02-15 04:06:09,updating the changes takes too long and needs more stringent actions on lead movement.,neutral,no
90749756,2022-02-15 04:06:09,updating the changes takes too long and needs more stringent actions on lead movement.,neutral,no
90750154,2022-02-15 04:19:25,application is very critical to solve.,neutral,no
91948662,2022-03-07 03:45:40,application is a good application to keep details of lead.,admiration,no
91948662,2022-03-07 03:45:40,application is a good application to keep details of lead.,admiration,no
91948662,2022-03-07 03:45:40,application is a good application to keep details of lead.,admiration,no
91910595,2022-03-06 04:06:26,there are bugs in my la.,neutral,no
92159490,2022-03-10 04:19:32,recording stops when you get a call and the application crashes sometimes.,neutral,no
92159490,2022-03-10 04:19:32,recording stops when you get a call and the application crashes sometimes.,neutral,no
92159490,2022-03-10 04:19:32,recording stops when you get a call and the application crashes sometimes.,neutral,no
91665132,2022-03-02 02:35:09,application was easy and good work.,gratitude,no
91665132,2022-03-02 02:35:09,application was easy and good work.,gratitude,no
93086033,2022-03-26 01:49:26,application hangs on phone.,neutral,no
93086033,2022-03-26 01:49:26,application hangs on phone.,neutral,no
91247046,2022-02-23 02:31:52,more wealthy leads are required.,neutral,no
81606037,2021-09-22 04:45:10,there are many bugs with leadsquared.,fear,yes
81606037,2021-09-22 04:45:10,there are many bugs with leadsquared.,fear,yes
81679590,2021-09-23 04:28:19,we need to copy and paste the number for failing.,neutral,no
92159346,2022-03-10 04:14:17,application is very easy to use.,approval,no
92159346,2022-03-10 04:14:17,application is very easy to use.,approval,no
94047343,2022-04-12 04:37:41,today tap was on leadsquared no.,neutral,no
94047343,2022-04-12 04:37:41,copy the no.,neutral,no
94047343,2022-04-12 04:37:41,dial option is provided after paste on ameyo.,neutral,no
94047343,2022-04-12 04:37:41,direct call connect and tap on leadsquared number will help us save time.,neutral,no
94047343,2022-04-12 04:37:41,direct call connect and tap on leadsquared number will help us save time.,neutral,no
81815719,2021-09-25 04:18:21,you can save the same number in other ways.,neutral,no
81856008,2021-09-26 04:30:17,application likes messy crm most of the time.,approval,no
81856008,2021-09-26 04:30:17,application likes messy crm most of the time.,approval,no
94301948,2022-04-17 02:48:11,leadsquared is getting slower.,neutral,no
78179782,2021-07-30 05:02:11,"if we want to change the step in qualified the stage is changes to follow-up, application will be better if the stage is properly changed.",approval,no
78179782,2021-07-30 05:02:11,"if we want to change the step in qualified the stage is changes to follow-up, application will be better if the stage is properly changed.",approval,no
81898678,2021-09-27 04:37:20,application is good for the bus.,approval,no
92568706,2022-03-17 04:01:20,the business developing application is wonderful.,admiration,no
81902395,2021-09-27 06:25:25,"application is easy to use and user-friendly, but there are a lot of bugs and issues frequently.",approval,no
81902395,2021-09-27 06:25:25,"application is easy to use and user-friendly, but there are a lot of bugs and issues frequently.",approval,no
81902395,2021-09-27 06:25:25,"application is easy to use and user-friendly, but there are a lot of bugs and issues frequently.",approval,no
81902395,2021-09-27 06:25:25,"application is easy to use and user-friendly, but there are a lot of bugs and issues frequently.",approval,no
94837659,2022-04-27 02:55:21,there are lots of issues sometimes.,neutral,no
94972008,2022-04-29 04:08:28,application is a bit difficult to understand.,confusion,yes
93160023,2022-03-28 03:36:59,there is a lot of application error in ios.,disapproval,yes
93160023,2022-03-28 03:36:59,there is a lot of application error in ios.,disapproval,yes
82356517,2021-10-04 05:27:01,for every small task.,neutral,no
82356517,2021-10-04 05:27:01,they think about client satisfaction.,neutral,no
82435985,2021-10-05 05:18:10,add more colors.,neutral,no
82435985,2021-10-05 05:18:10,leadsquared should look more colorful and interesting.,excitement,no
82513128,2021-10-06 05:36:15,data capturing details has been improved.,approval,no
82584972,2021-10-07 05:16:49,please batter this application because of the many technical issues.,neutral,no
93944079,2022-04-10 03:58:16,"good service, should update with some details.",admiration,no
93944079,2022-04-10 03:58:16,"good service, should update with some details.",admiration,no
82656913,2021-10-08 06:21:42,this rating prompt is useless.,annoyance,yes
82871058,2021-10-12 04:32:09,suggestions for companies for advanced filters and features.,neutral,no
82871058,2021-10-12 04:32:09,suggestions for companies for advanced filters and features.,neutral,no
82873397,2021-10-12 05:52:00,application is good but needs to be better.,admiration,no
82874279,2021-10-12 06:19:39,the user interface should be improved.,optimism,no
83146841,2021-10-16 04:14:13,there are some minor issues that i face.,approval,no
83147916,2021-10-16 05:00:35,i add activity like collection and existing customers.,neutral,no
83231990,2021-10-18 05:22:59,the software is buggy.,neutral,no
83313979,2021-10-19 05:30:37,the data goes less automatically.,approval,no
94971803,2022-04-29 04:00:37,there are details about location tracking.,neutral,no
83774723,2021-10-26 04:42:39,application could have been better.,optimism,no
83775148,2021-10-26 04:54:56,not working correctly.,disappointment,yes
83923679,2021-10-28 02:56:27,not taking anything.,neutral,no
92567661,2022-03-17 03:19:02,every update can be checked over here.,neutral,no
84066193,2021-10-30 03:59:58,not required if fin one is available.,neutral,no
84108500,2021-10-31 04:44:50,generate is the current enquiry str deal.,neutral,no
84309803,2021-11-03 05:53:33,the interface could be better.,optimism,no
84524669,2021-11-06 03:28:20,the mobile application is slow.,disapproval,yes
84609993,2021-11-08 03:01:22,the first login pan card must be disappointing.,disappointment,yes
84691903,2021-11-09 03:07:05,every day there are a lot of issues.,neutral,no
79563599,2021-08-22 05:59:13,application was good and very helpful.,gratitude,no
84984977,2021-11-13 00:46:29,application is good but can be better.,admiration,no
85033593,2021-11-14 04:45:39,application is difficult to handle.,neutral,no
85074786,2021-11-15 03:32:51,"when the owner available, the outlet add or answer.",neutral,no
76575403,2021-07-03 05:45:37,there are a lot of things in this software.,neutral,no
76575403,2021-07-03 05:45:37,application needs to be more user-friendly.,desire,no
76575403,2021-07-03 05:45:37,application needs to be more user-friendly.,desire,no
76575403,2021-07-03 05:45:37,the sales process leads.,neutral,no
76575403,2021-07-03 05:45:37,application is kind of frustrating.,anger,yes
85151784,2021-11-16 04:12:00,not correct to beat a location one day.,disapproval,yes
85153771,2021-11-16 05:16:30,"in spite of good internet connection, the process is very slow and not user-friendly.",disapproval,yes
85153771,2021-11-16 05:16:30,"in spite of good internet connection, the process is very slow and not user-friendly.",disapproval,yes
76664035,2021-07-05 05:05:09,automatic lead changing process was disjointed.,surprise,no
76731446,2021-07-06 05:53:04,policy statements are not opening.,neutral,no
76870670,2021-07-08 04:30:17,application is slow at times and can be worked on to reduce time.,neutral,no
76870670,2021-07-08 04:30:17,application is slow at times and can be worked on to reduce time.,neutral,no
85306915,2021-11-18 03:39:46,"do not just sell to close on your monthly numbers, provide a solution that is useful for an organization.",caring,no
77167689,2021-07-13 08:24:39,application is difficult to manage leads.,disapproval,yes
77167689,2021-07-13 08:24:39,application is difficult to manage leads.,disapproval,yes
77167689,2021-07-13 08:24:39,application was too long a process.,neutral,no
77167689,2021-07-13 08:24:39,i as a sales person.,neutral,no
77226884,2021-07-14 04:40:59,it get recorded easily.,neutral,no
81446825,2021-09-20 04:37:23,there is a lagging issue.,neutral,no
81077339,2021-09-14 04:27:24,the menu is not user-friendly because most of the users are uneducated.,disapproval,yes
81077339,2021-09-14 04:27:24,the menu is not user-friendly because most of the users are uneducated.,disapproval,yes
77571605,2021-07-20 04:44:51,"if lead contact number is used, application would be better.",neutral,no
77571605,2021-07-20 04:44:51,"if lead contact number is used, application would be better.",neutral,no
85384017,2021-11-19 04:26:44,repeat to check out the problem again.,neutral,no
